Image,I1,I2,I3,I4,I5,I6,Class
nd106 cloz24.tif,0.649595697,2.495602062,3.200955984,3.902508873,7.483736334,5.589012654,Corante
nd106 cloz24.tif,0.678313662,2.864122897,2.955944853,4.483743425,8.534126836,5.915936941,Corante
nd106 cloz24.tif,0.59558113,1.589010142,2.626272682,2.922899625,5.705706811,3.729204651,Corante
nd106 cloz24.tif,0.657072901,2.391928071,2.85645108,3.486206412,6.809296866,5.056562979,Corante
nd106 cloz24.tif,0.648142209,2.122396104,3.35664007,4.291490222,8.426526632,6.07362675,Corante
nd106 cloz24.tif,0.591778872,1.661748204,2.718479564,4.09364788,7.674538521,5.033813195,Corante
nd106 cloz24.tif,0.505984172,1.435651543,2.78407251,2.543564127,5.207542944,3.264860367,Corante
nd106 cloz24.tif,0.580177554,1.814480436,2.188138126,3.125042551,5.805058532,4.166722415,Corante
nd106 cloz24.tif,0.614501449,1.59822952,3.571579409,4.53605157,8.601727244,5.34134763,Corante
nd106 cloz24.tif,0.589652281,1.611426659,3.492544105,4.480027715,9.072399245,5.289635912,Corante
nd106 cloz24.tif,0.716487133,2.764292968,3.901941397,4.463847257,8.678608362,6.551779748,Corante
nd106 cloz24.tif,0.745131562,3.291735045,3.619506402,5.105089939,9.526242885,7.235363791,Corante
nd106 cloz24.tif,0.726331137,2.423269506,3.22131142,4.591527484,8.660609354,5.80414127,Corante
nd106 cloz24.tif,0.705446378,3.522454782,3.564449666,5.17816467,9.554252603,7.153257279,Corante
nd106 cloz24.tif,0.67612974,3.158287035,3.45191253,3.838068409,7.956054653,5.469917966,Corante
nd106 cloz24.tif,0.483410325,1.794090941,2.609555732,2.39976373,4.919738298,4.138475303,Corante
nd106 cloz24.tif,0.713307384,2.526782778,6.008532534,4.972357165,12.40592864,6.313615762,Corante
nd106 cloz24.tif,0.729965786,2.451949889,3.246369623,4.072184168,7.86749277,5.39237399,Corante
nd106 cloz24.tif,0.717340038,3.384954626,2.703365627,4.227532805,7.81968706,5.951001224,Corante
nd106 cloz24.tif,0.645103625,2.381966871,2.445418414,3.357626082,6.97542911,4.756786088,Corante
nd106 cloz24.tif,0.70616658,2.52062603,3.84633583,5.243478304,9.989908018,6.682402476,Corante
nd106 cloz24.tif,0.352625654,1.148124257,1.258872942,1.568711875,2.98264312,2.148206525,Corante
nd106 cloz24.tif,0.418965703,1.927744228,3.346106565,2.4267002,5.321913259,3.525181323,Corante
nd106 cloz24.tif,0.341128131,1.051063633,2.285609311,2.90474247,5.648503054,3.487018655,Corante
nd106 cloz24.tif,0.621397564,2.268919632,3.207017804,4.106881397,7.796238965,5.263961167,Corante
nd106 cloz24.tif,0.488182473,1.770851446,2.699589222,2.915117758,6.192996298,4.112570028,Corante
nd106 cloz24.tif,0.680465107,2.514242625,2.640860474,3.58230781,6.733187884,5.281665928,Corante
nd106 cloz24.tif,0.638849882,1.855393315,2.566966957,3.439709355,6.467222791,4.382544848,Corante
nd106 cloz24.tif,0.431143278,1.076608846,2.894254501,2.883609923,5.773956111,3.466095537,Corante
nd106 cloz24.tif,0.564532985,1.848013228,2.220145967,2.604291741,5.019896029,3.528385245,Corante
nd106 cloz24.tif,0.489287208,1.496243546,2.949552274,5.342360943,9.532660629,6.795519993,Corante
nd106 cloz24.tif,0.757454611,2.748629208,4.724695613,5.207459774,10.2850414,6.675904913,Corante
nd106 cloz24.tif,0.781057226,3.033248943,4.859833244,6.382076227,12.00303215,7.979582916,Corante
nd106 cloz24.tif,0.592172456,1.568869872,2.961584811,3.214754672,6.341095787,4.047448398,Corante
nd131 - vermelho_t011_c001.jpg,0.746157445,2.320554723,4.075791323,5.181537888,9.944234768,6.799728566,Corante
nd131 - vermelho_t011_c001.jpg,0.760341784,3.014602548,4.065107159,4.784420132,10.0199225,6.32303153,Corante
nd131 - vermelho_t011_c001.jpg,0.667096403,2.376488298,2.935792729,3.429909265,6.784674446,4.919366058,Corante
nd131 - vermelho_t011_c001.jpg,0.713205626,2.480051692,3.323539397,5.273375139,9.58803638,7.039848599,Corante
nd131 - vermelho_t011_c001.jpg,0.136071996,0.426624905,0.950211982,1.222893039,2.316264083,1.488565562,Corante
nd131 - vermelho_t011_c001.jpg,0.707043555,2.958923038,2.705792435,4.042494356,9.124756491,5.522595493,Corante
nd131 - vermelho_t011_c001.jpg,0.723074724,2.212117489,3.250058676,4.521138583,9.320070892,6.27621761,Corante
nd131 - vermelho_t011_c001.jpg,0.755623209,3.049854285,3.109447314,5.237180588,10.37140356,7.134614886,Corante
nd131 - vermelho_t011_c001.jpg,0.74218344,2.441153367,3.824762762,4.342629381,8.431937943,5.840511377,Corante
nd131 - vermelho_t011_c001.jpg,0.716826869,2.115043145,3.245733897,4.116901901,7.800778942,5.217614501,Corante
nd131 - vermelho_t011_c001.jpg,0.557027055,2.532578141,2.208484635,3.716224735,6.679324335,5.351255383,Corante
nd131 - vermelho_t011_c001.jpg,0.632519612,2.441924306,2.431003194,3.497928239,7.120001887,5.287698199,Corante
nd131 - vermelho_t011_c001.jpg,0.730569891,2.2405014,3.424198236,4.497546331,8.474747539,5.658017279,Corante
nd131 - vermelho_t011_c001.jpg,0.764654129,2.699323077,3.298196959,5.25619767,9.535636827,6.615803614,Corante
nd131 - vermelho_t011_c001.jpg,0.576494579,2.60036391,2.212887666,2.720335946,5.971013734,4.647282681,Corante
nd131 - vermelho_t011_c001.jpg,0.747396686,3.314019164,3.406452794,4.640495132,8.705850867,9.479033748,Corante
nd131 - vermelho_t011_c001.jpg,0.528302913,1.904309826,1.884673568,2.810450842,5.488361929,3.786389954,Corante
nd131 - vermelho_t011_c001.jpg,0.542770567,1.700502392,2.282856274,3.213182932,6.526816508,4.782645683,Corante
nd131 - vermelho_t011_c001.jpg,0.596371375,2.009324526,2.683673949,3.402012364,6.665776817,4.861366074,Corante
nd131 - vermelho_t011_c001.jpg,0.61196238,1.700380586,2.314965215,3.29930516,6.129393183,4.174527619,Corante
nd131 - vermelho_t011_c001.jpg,-0.002712735,0.224446394,0.505460019,1.366924644,2.497194194,1.599909576,Corante
nd131 - vermelho_t011_c001.jpg,0.648548124,1.733694698,3.155746813,4.592956636,8.523812193,6.234508581,Corante
nd131 - vermelho_t011_c001.jpg,0.53350658,1.616948545,2.421037724,3.450721197,6.541176718,4.301913258,Corante
nd131 - vermelho_t011_c001.jpg,0.474173167,1.467459995,2.465073484,2.389183751,4.848006339,3.21530805,Corante
nd131 - vermelho_t011_c001.jpg,0.778357306,3.100182096,4.624328401,5.56012254,11.04210847,8.527264245,Corante
nd131 - vermelho_t011_c001.jpg,0.721066776,2.269277828,3.53874857,3.584800671,7.157653554,4.764436156,Corante
nd131 - vermelho_t011_c001.jpg,0.775140644,2.955729067,6.044757471,5.815190413,11.78958728,8.073966522,Corante
nd131 - vermelho_t011_c001.jpg,0.765813616,2.69775751,3.688281618,5.258838043,10.03276465,6.642818149,Corante
nd131 - vermelho_t011_c001.jpg,0.737621476,3.453534233,3.835802228,4.421467869,9.096710765,6.149218563,Corante
nd131 - vermelho_t011_c001.jpg,0.744751055,2.268986302,4.174282699,5.296302142,11.795609,6.74093617,Corante
nd131 - vermelho_t011_c001.jpg,0.771942926,2.869424733,4.326013838,6.185233734,11.44591926,7.897323088,Corante
nd131 - vermelho_t011_c001.jpg,0.69056987,3.410277009,2.491456977,3.9725854,7.204698635,5.677875942,Corante
nd131 - vermelho_t011_c001.jpg,0.659636008,2.520289265,2.499725463,3.502587278,6.503901935,4.78121426,Corante
nd131 - vermelho_t011_c001.jpg,0.533673916,1.55313461,2.025633061,2.254244593,4.395005229,3.033879488,Corante
nd131 - vermelho_t011_c001.jpg,0.674103547,4.129776205,2.238940007,3.697710698,7.385582327,7.625945182,Corante
nd131 - vermelho_t011_c001.jpg,0.767930671,2.653090734,3.960976388,5.08643588,9.632524915,6.467825889,Corante
nd131 - vermelho_t011_c001.jpg,0.764253652,2.554402251,4.492823011,6.114475214,11.46222711,7.536464235,Corante
nd131 - vermelho_t011_c001.jpg,0.731080052,2.370640547,3.352786706,4.690455296,8.883264798,5.877663722,Corante
nd131 - vermelho_t011_c001.jpg,0.742498159,2.522241687,3.443005202,4.294664601,8.38149578,5.965703443,Corante
nd131 - vermelho_t011_c001.jpg,0.635560582,2.735047278,2.385200787,3.12051662,5.922091894,4.515274039,Corante
nd131 - vermelho_t011_c001.jpg,0.755231414,2.59490835,4.099861962,5.794875564,13.54424795,7.426091311,Corante
nd131 - vermelho_t011_c001.jpg,0.770390115,2.763704325,4.862449872,5.43451982,10.77520392,7.415057943,Corante
nd131 - vermelho_t011_c001.jpg,0.711682827,2.038898359,5.175454013,5.134268403,10.53679929,6.158209863,Corante
nd131 - vermelho_t011_c001.jpg,0.596165455,1.749782337,2.196755345,3.267399872,6.080620977,4.66186614,Corante
nd131 - vermelho_t011_c001.jpg,0.689229163,2.63857778,2.400413552,3.654364039,6.763676828,4.975499935,Corante
nd131 - vermelho_t011_c001.jpg,0.692050591,2.122230326,2.829119023,3.722220217,7.584613995,5.330694441,Corante
nd131 - vermelho_t011_c001.jpg,0.747652317,7.325681541,3.311461607,4.22912709,8.478741725,7.899233306,Corante
nd131 - vermelho_t011_c001.jpg,0.686634179,2.086306634,2.870222633,3.329289973,6.429318833,4.401316693,Corante
nd131 - vermelho_t011_c001.jpg,0.766133702,2.830951642,3.428856909,5.431384385,9.880128551,7.319795833,Corante
nd131 - vermelho_t011_c001.jpg,0.775078171,2.898026321,3.644888079,5.372778648,9.977210555,6.986172628,Corante
nd131 - vermelho_t011_c001.jpg,0.74656489,4.137025532,3.283051087,4.53987759,8.673729265,6.748918692,Corante
nd131 - vermelho_t011_c001.jpg,0.739573797,2.560704199,3.536747137,4.151666274,7.99985494,5.450161457,Corante
nd131 - vermelho_t011_c001.jpg,0.750729405,2.600655336,3.905949304,5.177521705,9.889015371,6.623659969,Corante
nd131 - vermelho_t011_c001.jpg,0.627977831,2.274994975,3.67683909,3.095625905,6.812898951,4.308882516,Corante
nd131 - vermelho_t011_c001.jpg,0.66781546,2.394197627,3.44482888,3.330163427,6.85987072,4.591263475,Corante
nd131 - vermelho_t011_c001.jpg,0.78158724,3.127461265,4.429638084,5.786090703,11.05405944,7.453700968,Corante
nd131 - vermelho_t011_c001.jpg,0.745305829,2.280569987,3.981840729,5.573543167,10.56728275,6.714950596,Corante
nd131 - vermelho_t011_c001.jpg,0.74300443,2.397540616,3.541715989,5.897582448,11.37055486,7.158698194,Corante
nd131 - vermelho_t011_c001.jpg,0.788173113,3.848661401,4.878499165,7.403528237,14.07274541,9.494517657,Corante
nd131 - vermelho_t011_c001.jpg,0.762859834,2.837502451,3.449602781,5.329357573,9.776089428,6.848639619,Corante
nd131 - vermelho_t011_c001.jpg,0.570956881,1.915897064,1.864527208,2.312109912,4.417807013,3.270089733,Corante
nd131 - vermelho_t011_c001.jpg,0.633853714,1.759213077,2.948140867,3.945104095,7.415528637,4.825636467,Corante
nd131 - vermelho_t011_c001.jpg,0.758284076,3.297492222,3.680878637,4.80533949,9.206537771,7.191401714,Corante
nd131 - vermelho_t011_c001.jpg,0.707930717,2.191898769,2.729280171,3.875380872,7.429647675,5.15622776,Corante
nd131 - vermelho_t011_c001.jpg,0.738418543,2.48695259,3.343650881,4.22364791,9.061619855,5.672364334,Corante
nd131 - vermelho_t011_c001.jpg,0.780294136,2.870967571,4.792860872,7.650956461,14.12824446,9.511117065,Corante
nd131 - vermelho_t011_c001.jpg,0.771240453,2.686572309,3.696834816,5.914518611,10.82770626,7.556915353,Corante
nd131 - vermelho_t011_c001.jpg,0.78300121,3.443404237,4.311716005,6.39944956,12.10716469,8.613744455,Corante
nd131 - vermelho_t011_c001.jpg,0.71424343,2.502537572,3.353588373,3.642900267,7.166284626,5.039374373,Corante
nd131 - vermelho_t011_c001.jpg,0.772641568,2.743611105,3.699506818,5.467297809,10.67078272,8.979597696,Corante
nd131 - vermelho_t011_c001.jpg,0.739280894,2.278979741,3.599947047,5.05936225,9.475416879,6.22320561,Corante
nd131 - vermelho_t011_c001.jpg,0.777265426,2.794269965,4.362384775,7.027036012,12.93445927,9.087923493,Corante
nd131 - vermelho_t011_c001.jpg,0.722766883,2.829185238,2.940090912,4.523568182,8.72251555,6.031496924,Corante
nd131 - vermelho_t011_c001.jpg,0.734037121,2.852566618,3.358412838,4.107763861,7.847709584,5.601614051,Corante
nd131 - vermelho_t011_c001.jpg,0.746621952,2.567627607,3.162829239,4.442425431,8.260228438,5.852194998,Corante
nd131 - vermelho_t011_c001.jpg,0.603871933,2.257785492,2.282992261,4.071249256,7.253711646,5.204924268,Corante
nd131 - vermelho_t011_c001.jpg,0.744324289,2.515262342,3.214113673,5.055109549,9.507203989,6.77468801,Corante
nd131 - vermelho_t011_c001.jpg,0.739428817,4.094337728,4.962933912,3.959751126,8.604403673,6.400177822,Corante
nd131 - vermelho_t011_c001.jpg,0.747277684,3.10960107,3.63759524,4.858451714,9.253067002,6.440345849,Corante
nd131 - vermelho_t011_c001.jpg,0.431984622,1.07918218,2.675881421,3.084238267,6.004993345,3.805011644,Corante
nd131 - vermelho_t011_c001.jpg,0.628930973,2.530621252,2.322795744,3.355961678,6.196524123,5.148751951,Corante
nd131 - vermelho_t011_c001.jpg,0.724099172,2.202860963,3.49528272,4.233536119,8.779544272,6.186356938,Corante
nd131 - vermelho_t011_c001.jpg,0.787429565,3.806008169,4.129702742,5.86940742,10.91829287,7.922861797,Corante
nd131 - vermelho_t011_c001.jpg,0.133204105,0.44312639,0.836241939,1.054359343,2.00008965,1.332998926,Corante
nd131 - vermelho_t011_c001.jpg,0.611968897,1.729986092,2.143153097,2.699891428,5.126194594,3.693502569,Corante
nd131 - vermelho_t011_c001.jpg,0.771783946,2.868125469,3.938226005,5.33615875,10.00407856,6.942821353,Corante
nd131 - vermelho_t011_c001.jpg,0.774986704,2.606448717,4.324672393,5.873748813,11.3131056,7.810738349,Corante
nd131 - vermelho_t011_c001.jpg,0.611596795,2.51111884,2.283807587,2.458645312,5.024930733,3.902679115,Corante
nd131 - vermelho_t011_c001.jpg,0.718798506,2.128205025,3.605154013,4.181429524,8.105345378,5.477865893,Corante
nd131 - vermelho_t011_c001.jpg,0.732057614,2.332627099,3.576679115,4.661579244,8.98394612,6.093252083,Corante
nd131 - vermelho_t011_c001.jpg,0.783924682,3.298452446,3.69939879,6.658240713,13.42433286,8.308215065,Corante
nd131 - vermelho_t011_c001.jpg,0.686151245,1.923126012,4.112581901,5.255440325,10.02987854,6.217617038,Corante
nd131 - vermelho_t011_c001.jpg,0.692600889,2.038668438,3.934025147,3.806720455,7.764061833,4.8703241,Corante
nd131 - vermelho_t011_c001.jpg,0.76845303,3.241075381,4.378549233,5.373596449,10.25196717,7.292324087,Corante
nd131 - vermelho_t011_c001.jpg,0.602610545,1.79623389,2.485420274,3.139825226,6.842459773,4.422372832,Corante
nd131 - vermelho_t011_c001.jpg,0.769140042,2.786713965,3.576355134,4.937734864,9.24626514,6.465697015,Corante
nd131 - vermelho_t011_c001.jpg,0.772824105,3.155885684,3.566528145,6.554875931,11.77921408,8.464322062,Corante
nd131 - vermelho_t011_c001.jpg,0.711061361,3.10142437,2.879057396,3.40570331,7.138660386,5.447457198,Corante
nd131 - vermelho_t011_c001.jpg,0.449709138,1.026357724,2.277564459,2.806499098,5.392765338,3.531299926,Corante
nd131 - vermelho_t011_c001.jpg,0.590967483,2.596585405,2.737005736,3.240122202,7.416018795,5.047268152,Corante
nd131 - vermelho_t012_c001.jpg,0.741041032,2.335924624,3.711886573,4.966752417,9.400116006,6.135524821,Corante
nd131 - vermelho_t012_c001.jpg,0.715245033,2.516356387,2.97865171,3.788519078,7.444008052,5.333246233,Corante
nd131 - vermelho_t012_c001.jpg,0.75625957,3.669334091,3.863772444,4.94027347,9.756153879,7.555164456,Corante
nd131 - vermelho_t012_c001.jpg,0.674511952,2.358099459,2.725547024,4.899264987,8.886622094,6.108188906,Corante
nd131 - vermelho_t012_c001.jpg,0.762566805,3.393303354,3.266835566,5.491635102,9.870871274,7.208417784,Corante
nd131 - vermelho_t012_c001.jpg,0.57436165,1.467244293,3.574667415,4.183762336,8.9236509,5.41465309,Corante
nd131 - vermelho_t012_c001.jpg,0.589617059,1.650193631,2.89951926,3.519867697,6.856419716,4.456678041,Corante
nd131 - vermelho_t012_c001.jpg,0.317694059,0.776703046,2.171577056,2.482779423,4.810503103,2.876428391,Corante
nd131 - vermelho_t012_c001.jpg,0.022246801,0.56295108,0.089199943,0.939823045,1.466413349,1.259911174,Corante
nd131 - vermelho_t012_c001.jpg,0.730537813,2.354442055,4.278629093,5.218004596,10.04004167,6.719399209,Corante
nd131 - vermelho_t012_c001.jpg,0.744057,2.461796984,3.796285628,5.945643786,11.24320421,7.332495957,Corante
nd131 - vermelho_t012_c001.jpg,0.722249025,2.149096826,3.355836228,4.871102984,9.089010937,6.043324773,Corante
nd131 - vermelho_t012_c001.jpg,0.774068977,3.168778865,4.692843997,4.880027753,10.12824463,6.464733446,Corante
nd131 - vermelho_t012_c001.jpg,0.765127957,2.588827191,3.777260225,5.367592468,10.11454757,7.482997804,Corante
nd131 - vermelho_t012_c001.jpg,0.731328239,2.272835986,3.141794587,4.181920566,8.038639998,5.626019829,Corante
nd131 - vermelho_t012_c001.jpg,0.762665064,2.624032563,3.222997396,4.660398577,8.70141356,6.12264494,Corante
nd131 - vermelho_t012_c001.jpg,0.733831724,2.253569439,3.769139469,5.928941767,10.77809705,7.318258707,Corante
nd131 - vermelho_t012_c001.jpg,0.780177247,3.913643449,4.259057283,6.88993258,13.00645649,8.88718735,Corante
nd131 - vermelho_t012_c001.jpg,0.547109495,1.521234631,3.440238027,3.912232294,7.783763136,4.745492028,Corante
nd131 - vermelho_t012_c001.jpg,0.275406753,0.746766417,1.327888203,2.091878564,4.736091766,2.792964834,Corante
nd131 - vermelho_t012_c001.jpg,0.710683919,3.697227356,2.565285764,4.199164926,8.160069849,6.47236908,Corante
nd131 - vermelho_t012_c001.jpg,0.093911374,0.448123456,0.689825454,1.456843724,3.199618697,1.95275572,Corante
nd131 - vermelho_t012_c001.jpg,0.718453969,2.338750098,3.229142552,4.091677497,7.851031301,5.391025288,Corante
nd131 - vermelho_t012_c001.jpg,0.579616498,1.852181818,3.232579886,3.204380271,6.4228944,4.341784666,Corante
nd131 - vermelho_t012_c001.jpg,0.762756055,2.418996904,4.983634141,6.377981218,12.06533341,7.724455446,Corante
nd131 - vermelho_t012_c001.jpg,0.691255682,2.017302637,2.948483105,3.981153186,7.909617543,5.160929812,Corante
nd131 - vermelho_t012_c001.jpg,0.754808544,3.358144646,3.929776403,4.820012785,9.984941807,6.51530379,Corante
nd131 - vermelho_t012_c001.jpg,0.767034057,2.918656894,3.704981484,5.103503329,9.638211915,6.783880157,Corante
nd131 - vermelho_t012_c001.jpg,0.751031953,3.15569706,3.81096951,4.159411289,8.55096344,5.762932114,Corante
nd131 - vermelho_t012_c001.jpg,0.757929077,2.613249906,4.901343963,7.250135096,13.6958655,8.70361473,Corante
nd131 - vermelho_t012_c001.jpg,0.688559192,3.201607322,2.587060636,3.502908549,6.858663459,6.158797685,Corante
nd131 - vermelho_t012_c001.jpg,0.67837386,1.985225392,3.064340923,4.413687838,8.610740094,5.789707438,Corante
nd131 - vermelho_t012_c001.jpg,0.557501475,1.5007171,2.779352154,3.169726428,6.211355217,4.000854912,Corante
nd131 - vermelho_t012_c001.jpg,0.480267185,2.050378381,1.789795818,3.259899695,6.22954315,4.335513747,Corante
nd131 - vermelho_t012_c001.jpg,0.731518311,2.293036622,4.882624882,5.9970965,11.6217588,7.161331556,Corante
nd131 - vermelho_t012_c001.jpg,0.553483294,2.185518926,1.874671387,3.08702246,5.721019193,4.181346057,Corante
nd131 - vermelho_t012_c001.jpg,0.745708158,2.295170944,3.345002399,4.81980851,9.162818872,6.037156613,Corante
nd131 - vermelho_t012_c001.jpg,0.724152057,2.383623308,4.142042386,4.621600378,9.480085414,6.877670944,Corante
nd131 - vermelho_t012_c001.jpg,0.75736924,2.872855689,3.272264533,5.884250418,10.74064169,7.571611432,Corante
nd131 - vermelho_t012_c001.jpg,0.674934386,2.212175903,2.824976888,3.314467181,6.403586225,4.469342735,Corante
nd131 - vermelho_t012_c001.jpg,0.727645724,2.225197823,3.224748517,4.675706696,8.710962617,5.95358279,Corante
nd131 - vermelho_t012_c001.jpg,0.726480454,2.710900488,2.883026823,4.253589956,7.950384944,5.827788917,Corante
nd131 - vermelho_t012_c001.jpg,0.750385259,2.505978971,3.732347224,5.201348403,9.678866022,6.454788432,Corante
nd131 - vermelho_t012_c001.jpg,0.725021808,2.532511157,2.899645174,3.842704078,7.300857954,5.960989576,Corante
nd131 - vermelho_t012_c001.jpg,0.708217475,2.195808001,3.041434561,4.253004576,7.916991271,5.351010595,Corante
